disease,disease_num,system,system_num,medcodeid,descr,istest
Dermatitis,44,Skin conditions,15,136371000006116,Skin:type 1 immediate reaction,no
Dermatitis,44,Skin conditions,15,6859231000006111,Infective eczematoid dermatitis,no
Dermatitis,44,Skin conditions,15,358088015,Genital lichen sclerosus,no
Dermatitis,44,Skin conditions,15,889391000006111,Dermatoses NOS,no
Dermatitis,44,Skin conditions,15,889381000006113,Dermatoses NOS,no
Dermatitis,44,Skin conditions,15,889151000006115,Dermatitis/eczemas NOS,no
Dermatitis,44,Skin conditions,15,889171000006113,Dermatitis/eczemas,no
Dermatitis,44,Skin conditions,15,154630014,Dermatitis of eyelid,no
Dermatitis,44,Skin conditions,15,889231000006116,Contact dermatitis:food/plants,no
Dermatitis,44,Skin conditions,15,889221000006119,Contact dermatitis: chemicals,no
Dermatitis,44,Skin conditions,15,889201000006112,Contact dermatitis/eczema,no
Dermatitis,44,Skin conditions,15,6663041000006112,Irritant contact dermatitis due to incontinence,no
Dermatitis,44,Skin conditions,15,889211000006110,Contact dermatitis : solvents,no
Dermatitis,44,Skin conditions,15,889191000006114,Atopic eczema/dermatitis NOS,no
Dermatitis,44,Skin conditions,15,889161000006118,Atopic eczema/dermatitis,no
Dermatitis,44,Skin conditions,15,309326012,[X]Other prurigo,no
Dermatitis,44,Skin conditions,15,308807016,Prurigo mitis,no
Dermatitis,44,Skin conditions,15,980491000006115,[X]Exacerbation of eczema,no
Dermatitis,44,Skin conditions,15,309319012,[X]Allergic contact dermatitis due to other agents,no
Dermatitis,44,Skin conditions,15,394521000006117,[X]Irritant contact dermatitis due to oth chemical products,no
Dermatitis,44,Skin conditions,15,309321019,[X]Irritant contact dermatitis due to other agents,no
Dermatitis,44,Skin conditions,15,430281000006110,[X]Unspcfd contact dermatitis due to other chemical products,no
Dermatitis,44,Skin conditions,15,309323016,[X]Unspecified contact dermatitis due to other agents,no
Dermatitis,44,Skin conditions,15,889251000006111,Chronic Eczema,no
Dermatitis,44,Skin conditions,15,100341000006117,Thrombocytopenic eczema with immunodeficiency,no
Dermatitis,44,Skin conditions,15,2910831000006115,Lichen sclerosus,no
Dermatitis,44,Skin conditions,15,3373991000006110,Lichen simplex chronicus,no
Dermatitis,44,Skin conditions,15,674301000006118,Nipple eczema,no
Dermatitis,44,Skin conditions,15,12727901000006119,pompholyx unspecified,no
Dermatitis,44,Skin conditions,15,3374001000006118,neurodermatitis circumscripta,no
Dermatitis,44,Skin conditions,15,4805121000006118,irritant contact dermatitis due to food in contact with skin,no
Dermatitis,44,Skin conditions,15,12727631000006116,eczema nos,no
Dermatitis,44,Skin conditions,15,2547311000006117,cutaneous autosensitization,no
Dermatitis,44,Skin conditions,15,3148031000006112,contact eczema,no
Dermatitis,44,Skin conditions,15,12733261000006116,contact dermatitis due to other chemical products,no
Dermatitis,44,Skin conditions,15,12724891000006113,contact dermatitis and other eczemas,no
Dermatitis,44,Skin conditions,15,6662121000006114,cheiropompholyx,no
Dermatitis,44,Skin conditions,15,4790781000006113,Lichen sclerosus of penis,no
Dermatitis,44,Skin conditions,15,12733251000006118,atopic dermatitis nos,no
Dermatitis,44,Skin conditions,15,905661000006119,[RFC] Eczema,no
Dermatitis,44,Skin conditions,15,889131000006110,Seborrhoeic dermatitis/eczema,no
Dermatitis,44,Skin conditions,15,889121000006112,Seborrhoeic dermat/eczema NOS,no
Dermatitis,44,Skin conditions,15,3318721000006113,Seborrheic dermatitis,no
Dermatitis,44,Skin conditions,15,6667221000006118,Pompholyx eczema,no
Dermatitis,44,Skin conditions,15,889511000006112,Pompholyx,no
Dermatitis,44,Skin conditions,15,1675561000006111,Oral lichen planus,no
Dermatitis,44,Skin conditions,15,853841000006115,Nickel dermatitis,no
Dermatitis,44,Skin conditions,15,889181000006111,Neurodermatitis,no
Dermatitis,44,Skin conditions,15,982441000006111,Lichenified skin,no
Dermatitis,44,Skin conditions,15,939541000006111,[RFC] Eczema,no
Dermatitis,44,Skin conditions,15,308528015,Contact dermatitis due to acids,no
Dermatitis,44,Skin conditions,15,309328013,[X]Other specified dermatitis,no
Dermatitis,44,Skin conditions,15,357560016,Elastoplast contact dermatitis,no
Dermatitis,44,Skin conditions,15,308812015,Lichenification NOS,no
Dermatitis,44,Skin conditions,15,496798019,Lichen simplex,no
Dermatitis,44,Skin conditions,15,89586012,Neurodermatitis circumscripta,no
Dermatitis,44,Skin conditions,15,198021000006113,Prurigo nodularis (Hyde's disease),no
Dermatitis,44,Skin conditions,15,308810011,Lichenification and lichen simplex chronicus,no
Dermatitis,44,Skin conditions,15,308633010,Ingestion dermatitis,no
Dermatitis,44,Skin conditions,15,308624013,Contact dermatitis NOS,no
Dermatitis,44,Skin conditions,15,1779279014,Erythrodermic eczema,no
Dermatitis,44,Skin conditions,15,357504010,Hand eczema,no
Dermatitis,44,Skin conditions,15,1779345010,Infected eczema,no
Dermatitis,44,Skin conditions,15,622961000006111,Discoid eczema,no
Dermatitis,44,Skin conditions,15,399917015,Eczema NOS,no
Dermatitis,44,Skin conditions,15,308625014,Dermatitis NOS,no
Dermatitis,44,Skin conditions,15,591221000006115,Contact dermatitis NOS,no
Dermatitis,44,Skin conditions,15,308623019,Contact dermatitis: specified agent NOS,no
Dermatitis,44,Skin conditions,15,308622012,Contact dermatitis due to casting materials,no
Dermatitis,44,Skin conditions,15,115978018,Contact dermatitis due to x-rays,no
Dermatitis,44,Skin conditions,15,591201000006113,Contact dermatitis due to ultra-violet rays (excluding sun),no
Dermatitis,44,Skin conditions,15,308619010,Contact dermatitis due to radiation NOS,no
Dermatitis,44,Skin conditions,15,308618019,Contact dermatitis due to preservatives,no
Dermatitis,44,Skin conditions,15,674911000006116,Nickel sensitivity,no
Dermatitis,44,Skin conditions,15,399918013,Ingestion dermatitis due to drugs,no
Dermatitis,44,Skin conditions,15,220921000000114,Drug induced rash,no
Dermatitis,44,Skin conditions,15,308637011,Generalized skin eruption due to drugs and medicaments,no
Dermatitis,44,Skin conditions,15,308640011,Localized skin eruption due to drugs and medicaments,no
Dermatitis,44,Skin conditions,15,755361000006114,Juvenile plantar dermatitis,no
Dermatitis,44,Skin conditions,15,135069015,Nummular dermatitis,no
Dermatitis,44,Skin conditions,15,128743013,Contact dermatitis due to adhesive plaster,no
Dermatitis,44,Skin conditions,15,484504011,Cutaneous autosensitization,no
Dermatitis,44,Skin conditions,15,633041000006119,Dyshidrosis,no
Dermatitis,44,Skin conditions,15,309090018,Dyshidrosis unspecified,no
Dermatitis,44,Skin conditions,15,309091019,Pompholyx unspecified,no
Dermatitis,44,Skin conditions,15,545831000006111,Cheiropompholyx,no
Dermatitis,44,Skin conditions,15,309092014,Podopompholyx,no
Dermatitis,44,Skin conditions,15,309094010,Dyshidrosis NOS,no
Dermatitis,44,Skin conditions,15,399916012,Contact dermatitis due to metals,no
Dermatitis,44,Skin conditions,15,755371000006119,Juvenile plantar dermatitis,no
Dermatitis,44,Skin conditions,15,362991000006116,[X]Allergic contact dermatitis due to oth chemical products,no
Dermatitis,44,Skin conditions,15,198001000006115,Prurigo aestivalis,no
Dermatitis,44,Skin conditions,15,106630017,Prurigo,no
Dermatitis,44,Skin conditions,15,744321000006117,Lichen simplex,no
Dermatitis,44,Skin conditions,15,1781460018,Pityriasis alba,no
Dermatitis,44,Skin conditions,15,308716014,Pityriasis rubra (Hebra),no
Dermatitis,44,Skin conditions,15,308644019,Ingestion dermatitis NOS,no
Dermatitis,44,Skin conditions,15,308643013,Ingestion dermatitis due to other specified substance,no
Dermatitis,44,Skin conditions,15,308642015,Ingestion dermatitis due to food,no
Dermatitis,44,Skin conditions,15,358163013,Drug-induced erythroderma,no
Dermatitis,44,Skin conditions,15,309315018,[X]Dermatitis and eczema,no
Dermatitis,44,Skin conditions,15,590901000006110,Contact dermatitis due to light (excluding sunlight),no
Dermatitis,44,Skin conditions,15,1787071017,Menstrual dermatosis,no
Dermatitis,44,Skin conditions,15,590831000006112,Contact dermatitis due to infra-red rays,no
Dermatitis,44,Skin conditions,15,308555012,Contact dermatitis due to poison-oak,no
Dermatitis,44,Skin conditions,15,308554011,Contact dermatitis due to poison-ivy,no
Dermatitis,44,Skin conditions,15,108646019,Contact dermatitis due to lacquer tree,no
Dermatitis,44,Skin conditions,15,308552010,Contact dermatitis due to plants,no
Dermatitis,44,Skin conditions,15,357561017,Egg contact dermatitis,no
Dermatitis,44,Skin conditions,15,399914010,Contact dermatitis due to food NOS,no
Dermatitis,44,Skin conditions,15,108236013,Contact dermatitis due to milk,no
Dermatitis,44,Skin conditions,15,121124014,Contact dermatitis due to meat,no
Dermatitis,44,Skin conditions,15,31691015,Contact dermatitis due to fruit,no
Dermatitis,44,Skin conditions,15,93035017,Contact dermatitis due to flour,no
Dermatitis,44,Skin conditions,15,591081000006111,Contact dermatitis due to poison-sumac,no
Dermatitis,44,Skin conditions,15,308809018,Prurigo NOS,no
Dermatitis,44,Skin conditions,15,590631000006113,Contact dermatitis due to cereals,no
Dermatitis,44,Skin conditions,15,112091013,Contact dermatitis due to food in contact with skin,no
Dermatitis,44,Skin conditions,15,71306016,Contact dermatitis due to dichromate,no
Dermatitis,44,Skin conditions,15,77108018,Contact dermatitis due to rubber,no
Dermatitis,44,Skin conditions,15,53389017,Contact dermatitis due to plastic,no
Dermatitis,44,Skin conditions,15,138508015,Contact dermatitis due to nylon,no
Dermatitis,44,Skin conditions,15,178428014,Contact dermatitis due to insecticide,no
Dermatitis,44,Skin conditions,15,308532014,Contact dermatitis due to alkalis,no
Dermatitis,44,Skin conditions,15,308533016,Contact dermatitis due to caustics,no
Dermatitis,44,Skin conditions,15,506552014,Contact dermatitis due to jewellery,no
Dermatitis,44,Skin conditions,15,60975016,Contact dermatitis due to fish,no
Dermatitis,44,Skin conditions,15,2050012,Contact dermatitis due to primrose,no
Dermatitis,44,Skin conditions,15,308539017,Contact dermatitis: other chemicals NOS,no
Dermatitis,44,Skin conditions,15,308560011,Contact dermatitis due to plants NOS,no
Dermatitis,44,Skin conditions,15,81109013,Contact dermatitis due to hot weather,no
Dermatitis,44,Skin conditions,15,89646013,Contact dermatitis due to ragweed,no
Dermatitis,44,Skin conditions,15,308609016,Contact dermatitis due to furs,no
Dermatitis,44,Skin conditions,15,590711000006110,Contact dermatitis due to dyes,no
Dermatitis,44,Skin conditions,15,98560010,Contact dermatitis due to cold weather,no
Dermatitis,44,Skin conditions,15,357562012,Lanolin contact dermatitis,no
Dermatitis,44,Skin conditions,15,130689015,Contact dermatitis due to cosmetics,no
Dermatitis,44,Skin conditions,15,308602013,Contact dermatitis due to other specified agents,no
Dermatitis,44,Skin conditions,15,308589013,"Irritant contact dermatitis due to plants, except food",no
Dermatitis,44,Skin conditions,15,745641000006115,Irritant contact dermatitis due to food in contact with skin,no
Dermatitis,44,Skin conditions,15,308587010,Irritant contact dermatitis due to other chemical products,no
Dermatitis,44,Skin conditions,15,357563019,Perfume contact dermatitis,no
Dermatitis,44,Skin conditions,15,308585019,Irritant contact dermatitis due to cosmetics,no
Dermatitis,44,Skin conditions,15,357566010,Allergic contact dermatitis,no
Dermatitis,44,Skin conditions,15,308575015,Allergic contact dermatitis due to adhesives,no
Dermatitis,44,Skin conditions,15,308576019,Allergic contact dermatitis due to cosmetics,no
Dermatitis,44,Skin conditions,15,745631000006113,Irritant contact dermatitis due drugs in contact with skin,no
Dermatitis,44,Skin conditions,15,308578018,Allergic contact dermatitis due to dyes,no
Dermatitis,44,Skin conditions,15,477331000006119,Allergic contact dermatitis due drugs in contact with skin,no
Dermatitis,44,Skin conditions,15,1775284012,Irritant contact dermatitis,no
Dermatitis,44,Skin conditions,15,308579014,Allergic contact dermatitis due to other chemical products,no
Dermatitis,44,Skin conditions,15,477371000006116,Allergic contact dermatitis due to food in contact with skin,no
Dermatitis,44,Skin conditions,15,308581011,"Allergic contact dermatitis due to plants, except food",no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,451410016,O/E - Right diabetic foot at risk,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,1484887015,O/E - diabetic maculopathy present both eyes,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,1484888013,O/E - diabetic maculopathy absent both eyes,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,2159973010,O/E - right eye background diabetic retinopathy,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,2159974016,O/E - left eye background diabetic retinopathy,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,2159975015,O/E - right eye preproliferative diabetic retinopathy,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,2159976019,O/E - left eye preproliferative diabetic retinopathy,no
Diabetes Mellitus_other or not specified,45,Diseases of the Endocrine System,5,2159977011,O/E - right eye proliferative diabetic retinopathy,no
